PartNumber,PartDescription,Brand,Size,BoltPattern,Offset,MSRP_USD,MAP_USD,Finish,TIS_Comparable_MAP,Price_Difference,Match_Type
FC865BE20108018N,STRIKE 20X10 8X6.5 125 -18 G-BLK MILL,Fuel 1PC,20X10,8X6.5,-18,525.00,525.00 ,Gloss Black Milled,476.15,48.85,exact
FC865BE20108318N,STRIKE 20X10 5X5/5.5 87 -18 G-BLK MILL,Fuel 1PC,20X10,5X5/5.5,-18,525.00,525.00 ,Gloss Black Milled,476.15,48.85,exact
FC865BE20108618N,STRIKE 20X10 5X5.5/150 110 -18 GBLK MILL,Fuel 1PC,20X10,5X5.5/150,-18,525.00,525.00 ,Gloss Black,461.54,63.46,exact
FC865BE20108718N,STRIKE 20X10 8X170 125 -18 G-BLK MILL,Fuel 1PC,20X10,8X170,-18,525.00,525.00 ,Gloss Black Milled,476.15,48.85,exact
FC865BE20108818N,STRIKE 20X10 8X180 124 -18 G-BLK MILL,Fuel 1PC,20X10,8X180,-18,525.00,525.00 ,Gloss Black Milled,476.15,48.85,exact
FC865BE20900001,STRIKE 20X9 BLANK 78 +1 G-BLK MILL,Fuel 1PC,20X9,BLANK,1,500.00,557.00 ,Gloss Black Milled,478.00,79.00,exact
FC865BE20901401,STRIKE 20X9 5X4.5/5 78 +1 G-BLK MILL,Fuel 1PC,20X9,5X4.5/5,1,500.00,500.00 ,Gloss Black Milled,478.00,22.00,exact
FC865BE20904301,STRIKE 20X9 5X5.0/135 87 +1 G-BLK MILL,Fuel 1PC,20X9,5X5.0/135,1,500.00,500.00 ,Gloss Black Milled,478.00,22.00,exact
FC865BE20906701,STRIKE 20X9 6X135/5.5 106 +1 G-BLK MILL,Fuel 1PC,20X9,6X135/5.5,1,500.00,500.00 ,Gloss Black Milled,478.00,22.00,exact
FC865BE20907001,STRIKE 20X9 6X4.5/5.5 78 +1 G-BLK MILL,Fuel 1PC,20X9,6X4.5/5.5,1,500.00,500.00 ,Gloss Black Milled,478.00,22.00,exact
FC865BE20908001,STRIKE 20X9 8X6.5 125 +1 G-BLK MILL,Fuel 1PC,20X9,8X6.5,1,500.00,500.00 ,Gloss Black Milled,478.00,22.00,exact
FC865BE20908301,STRIKE 20X9 5X5/5.5 87 +1 G-BLK MILL,Fuel 1PC,20X9,5X5/5.5,1,500.00,500.00 ,Gloss Black Milled,478.00,22.00,exact
FC865BE20908601,STRIKE 20X9 5X5.5/150 110 +1 G-BLK MILL,Fuel 1PC,20X9,5X5.5/150,1,500.00,500.00 ,Gloss Black Milled,478.00,22.00,exact
FC865BE20908701,STRIKE 20X9 8X170 125 +1 G-BLK MILL,Fuel 1PC,20X9,8X170,1,500.00,500.00 ,Gloss Black Milled,478.00,22.00,exact
FC865BE20908801,STRIKE 20X9 8X180 124 +1 G-BLK MILL,Fuel 1PC,20X9,8X180,1,500.00,500.00 ,Gloss Black Milled,478.00,22.00,exact
FC865BE22100018N,STRIKE 22X10 BLANK 78 -18 G-BLK MILL,Fuel 1PC,22X10,BLANK,-18,550.00,657.00 ,Gloss Black Milled,574.00,83.00,exact
FC865BE22101418N,STRIKE 22X10 5X4.5/5 78 -18 G-BLK MILL,Fuel 1PC,22X10,5X4.5/5,-18,550.00,550.00 ,Gloss Black Milled,574.00,-24.00,exact
FC865BE22104318N,STRIKE 22X10 5X5.0/135 87 -18 G-BLK MILL,Fuel 1PC,22X10,5X5.0/135,-18,550.00,550.00 ,Gloss Black Milled,574.00,-24.00,exact
FC865BE22106718N,STRIKE 22X10 6X135/5.5 106 -18 GBLK MILL,Fuel 1PC,22X10,6X135/5.5,-18,550.00,550.00 ,Gloss Black,562.52,-12.52,exact
FC865BE22107018N,STRIKE 22X10 6X4.5/5.5 78 -18 G-BLK MILL,Fuel 1PC,22X10,6X4.5/5.5,-18,550.00,550.00 ,Gloss Black Milled,574.00,-24.00,exact
FC865BE22108018N,STRIKE 22X10 8X6.5 125 -18 G-BLK MILL,Fuel 1PC,22X10,8X6.5,-18,550.00,550.00 ,Gloss Black Milled,574.00,-24.00,exact
FC865BE22108618N,STRIKE 22X10 5X5.5/150 110 -18 GBLK MILL,Fuel 1PC,22X10,5X5.5/150,-18,550.00,550.00 ,Gloss Black,562.52,-12.52,exact
FC865BE22108718N,STRIKE 22X10 8X170 125 -18 G-BLK MILL,Fuel 1PC,22X10,8X170,-18,550.00,550.00 ,Gloss Black Milled,574.00,-24.00,exact
FC865BE22108818N,STRIKE 22X10 8X180 124 -18 G-BLK MILL,Fuel 1PC,22X10,8X180,-18,550.00,550.00 ,Gloss Black Milled,574.00,-24.00,exact
FC865BE22120044N,STRIKE 22X12 BLANK 78 -44 G-BLK MILL,Fuel 1PC,22X12,BLANK,-44,600.00,696.00 ,Gloss Black Milled,593.46,102.54,exact
FC865BE22121444N,STRIKE 22X12 5X4.5/5 78 -44 G-BLK MILL,Fuel 1PC,22X12,5X4.5/5,-44,600.00,600.00 ,Gloss Black Milled,593.46,6.54,exact
FC865BE22124344N,STRIKE 22X12 5X5.0/135 87 -44 G-BLK MILL,Fuel 1PC,22X12,5X5.0/135,-44,600.00,600.00 ,Gloss Black Milled,593.46,6.54,exact
FC865BE22126744N,STRIKE 22X12 6X135/5.5 106 -44 GBLK MILL,Fuel 1PC,22X12,6X135/5.5,-44,600.00,600.00 ,Gloss Black,556.27,43.73,exact
FC865BE22127044N,STRIKE 22X12 6X4.5/5.5 78 -44 G-BLK MILL,Fuel 1PC,22X12,6X4.5/5.5,-44,600.00,600.00 ,Gloss Black Milled,593.46,6.54,exact
FC865BE22128044N,STRIKE 22X12 8X6.5 125 -44 G-BLK MILL,Fuel 1PC,22X12,8X6.5,-44,600.00,600.00 ,Gloss Black Milled,593.46,6.54,exact
FC865BE22128344N,STRIKE 22X12 5X5/5.5 87 -44 G-BLK MILL,Fuel 1PC,22X12,5X5/5.5,-44,600.00,600.00 ,Gloss Black Milled,593.46,6.54,exact
FC865BE22128644N,STRIKE 22X12 5X5.5/150 110 -44 GBLK MILL,Fuel 1PC,22X12,5X5.5/150,-44,600.00,600.00 ,Gloss Black,556.27,43.73,exact
FC865BE22128844N,STRIKE 22X12 8X180 124 -44 G-BLK MILL,Fuel 1PC,22X12,8X180,-44,600.00,600.00 ,Gloss Black Milled,593.46,6.54,exact
FC865BX20100018N,STRIKE 20X10 (108-155) 78 -18 G-BLK,Fuel 1PC,20X10,BLANK,-18,460.00,506.00 ,Gloss Black,461.54,44.46,exact
FC865BX20900001,STRIKE 20X9 (108-155) 78 +1 G-BLK,Fuel 1PC,20X9,BLANK,1,435.00,501.00 ,Gloss Black,442.41,58.59,exact
FC865BX22100018N,STRIKE 22X10 (108-155) 78 -18 G-BLK,Fuel 1PC,22X10,BLANK,-18,510.00,577.00 ,Gloss Black,562.52,14.48,exact
FC865BX22120044N,STRIKE 22X12 (108-155) 78 -44 G-BLK,Fuel 1PC,22X12,BLANK,-44,560.00,612.00 ,Gloss Black,556.27,55.73,exact
FC865MX20100018N,STRIKE 20X10 BLANK 78 -18 BLK-OUT,Fuel 1PC,20X10,BLANK,-18,460.00,528.00 ,Blackout,464.67,63.33,exact
FC865MX20101418N,STRIKE 20X10 5X4.5/5 78 -18 BLK-OUT,Fuel 1PC,20X10,5X4.5/5,-18,460.00,460.00 ,Blackout,464.67,-4.67,exact
FC865MX20104318N,STRIKE 20X10 5X5.0/135 87 -18 BLK-OUT,Fuel 1PC,20X10,5X5.0/135,-18,460.00,460.00 ,Blackout,464.67,-4.67,exact
FC865MX20106718N,STRIKE 20X10 6X135/5.5 106 -18 BLK-OUT,Fuel 1PC,20X10,6X135/5.5,-18,460.00,460.00 ,Blackout,464.67,-4.67,exact
FC865MX20107018N,STRIKE 20X10 6X4.5/5.5 78 -18 BLK-OUT,Fuel 1PC,20X10,6X4.5/5.5,-18,460.00,460.00 ,Blackout,464.67,-4.67,exact
FC865MX20108018N,STRIKE 20X10 8X6.5 125 -18 BLK-OUT,Fuel 1PC,20X10,8X6.5,-18,460.00,460.00 ,Blackout,464.67,-4.67,exact
FC865MX20108318N,STRIKE 20X10 5X5/5.5 87 -18 BLK-OUT,Fuel 1PC,20X10,5X5/5.5,-18,460.00,460.00 ,Blackout,464.67,-4.67,exact
FC865MX20108618N,STRIKE 20X10 5X5.5/150 110 -18 BLK-OUT,Fuel 1PC,20X10,5X5.5/150,-18,460.00,460.00 ,Blackout,464.67,-4.67,exact
FC865MX20108718N,STRIKE 20X10 8X170 125 -18 BLK-OUT,Fuel 1PC,20X10,8X170,-18,460.00,460.00 ,Blackout,464.67,-4.67,exact
FC865MX20108818N,STRIKE 20X10 8X180 124 -18 BLK-OUT,Fuel 1PC,20X10,8X180,-18,460.00,460.00 ,Blackout,464.67,-4.67,exact
FC865MX20900001,STRIKE 20X9 BLANK 78 +1 BLK-OUT,Fuel 1PC,20X9,BLANK,1,435.00,522.00 ,Blackout,478.00,44.00,exact
FC865MX20901401,STRIKE 20X9 5X4.5/5 78 +1 BLK-OUT,Fuel 1PC,20X9,5X4.5/5,1,435.00,435.00 ,Blackout,478.00,-43.00,exact
FC865MX20904301,STRIKE 20X9 5X5.0/135 87 +1 BLK-OUT,Fuel 1PC,20X9,5X5.0/135,1,435.00,435.00 ,Blackout,478.00,-43.00,exact
FC865MX20906701,STRIKE 20X9 6X135/5.5 106 +1 BLK-OUT,Fuel 1PC,20X9,6X135/5.5,1,435.00,435.00 ,Blackout,478.00,-43.00,exact
FC865MX20907001,STRIKE 20X9 6X4.5/5.5 78 +1 BLK-OUT,Fuel 1PC,20X9,6X4.5/5.5,1,435.00,435.00 ,Blackout,478.00,-43.00,exact
FC865MX20908001,STRIKE 20X9 8X6.5 125 +1 BLK-OUT,Fuel 1PC,20X9,8X6.5,1,435.00,435.00 ,Blackout,478.00,-43.00,exact
FC865MX20908301,STRIKE 20X9 5X5/5.5 87 +1 BLK-OUT,Fuel 1PC,20X9,5X5/5.5,1,435.00,435.00 ,Blackout,478.00,-43.00,exact
FC865MX20908601,STRIKE 20X9 5X5.5/150 110 +1 BLK-OUT,Fuel 1PC,20X9,5X5.5/150,1,435.00,435.00 ,Blackout,478.00,-43.00,exact
FC865MX20908701,STRIKE 20X9 8X170 125 +1 BLK-OUT,Fuel 1PC,20X9,8X170,1,435.00,435.00 ,Blackout,478.00,-43.00,exact
FC865MX20908801,STRIKE 20X9 8X180 124 +1 BLK-OUT,Fuel 1PC,20X9,8X180,1,435.00,435.00 ,Blackout,478.00,-43.00,exact
FC865MX22100018N,STRIKE 22X10 BLANK 78 -18 BLK-OUT,Fuel 1PC,22X10,BLANK,-18,510.00,602.00 ,Blackout,559.82,42.18,exact
FC865MX22101418N,STRIKE 22X10 5X4.5/5 78 -18 BLK-OUT,Fuel 1PC,22X10,5X4.5/5,-18,510.00,510.00 ,Blackout,559.82,-49.82,exact
FC865MX22104318N,STRIKE 22X10 5X5.0/135 87 -18 BLK-OUT,Fuel 1PC,22X10,5X5.0/135,-18,510.00,510.00 ,Blackout,559.82,-49.82,exact
FC865MX22106718N,STRIKE 22X10 6X135/5.5 106 -18 BLK-OUT,Fuel 1PC,22X10,6X135/5.5,-18,510.00,510.00 ,Blackout,559.82,-49.82,exact
FC865MX22107018N,STRIKE 22X10 6X4.5/5.5 78 -18 BLK-OUT,Fuel 1PC,22X10,6X4.5/5.5,-18,510.00,510.00 ,Blackout,559.82,-49.82,exact
FC865MX22108018N,STRIKE 22X10 8X6.5 125 -18 BLK-OUT,Fuel 1PC,22X10,8X6.5,-18,510.00,510.00 ,Blackout,559.82,-49.82,exact
FC865MX22108318N,STRIKE 22X10 5X5/5.5 87 -18 BLK-OUT,Fuel 1PC,22X10,5X5/5.5,-18,510.00,510.00 ,Blackout,559.82,-49.82,exact
FC865MX22108618N,STRIKE 22X10 5X5.5/150 110 -18 BLK-OUT,Fuel 1PC,22X10,5X5.5/150,-18,510.00,510.00 ,Blackout,559.82,-49.82,exact
FC865MX22108718N,STRIKE 22X10 8X170 125 -18 BLK-OUT,Fuel 1PC,22X10,8X170,-18,510.00,510.00 ,Blackout,559.82,-49.82,exact
FC865MX22108818N,STRIKE 22X10 8X180 124 -18 BLK-OUT,Fuel 1PC,22X10,8X180,-18,510.00,510.00 ,Blackout,559.82,-49.82,exact
FC865MX22120044N,STRIKE 22X12 BLANK 78 -44 BLK-OUT,Fuel 1PC,22X12,BLANK,-44,560.00,639.00 ,Blackout,558.00,81.00,exact
FC865MX22121444N,STRIKE 22X12 5X4.5/5 78 -44 BLK-OUT,Fuel 1PC,22X12,5X4.5/5,-44,560.00,560.00 ,Blackout,558.00,2.00,exact
FC865MX22124344N,STRIKE 22X12 5X5.0/135 87 -44 BLK-OUT,Fuel 1PC,22X12,5X5.0/135,-44,560.00,560.00 ,Blackout,558.00,2.00,exact
FC865MX22126744N,STRIKE 22X12 6X135/5.5 106 -44 BLK-OUT,Fuel 1PC,22X12,6X135/5.5,-44,560.00,560.00 ,Blackout,558.00,2.00,exact
FC865MX22127044N,STRIKE 22X12 6X4.5/5.5 78 -44 BLK-OUT,Fuel 1PC,22X12,6X4.5/5.5,-44,560.00,560.00 ,Blackout,558.00,2.00,exact
FC865MX22128344N,STRIKE 22X12 5X5/5.5 87 -44 BLK-OUT,Fuel 1PC,22X12,5X5/5.5,-44,560.00,560.00 ,Blackout,558.00,2.00,exact
FC865MX22128644N,STRIKE 22X12 5X5.5/150 110 -44 BLK-OUT,Fuel 1PC,22X12,5X5.5/150,-44,560.00,560.00 ,Blackout,558.00,2.00,exact
FC865MX22128744N,STRIKE 22X12 8X170 125 -44 BLK-OUT,Fuel 1PC,22X12,8X170,-44,560.00,560.00 ,Blackout,558.00,2.00,exact
FC865MX22128844N,STRIKE 22X12 8X180 124 -44 BLK-OUT,Fuel 1PC,22X12,8X180,-44,560.00,560.00 ,Blackout,558.00,2.00,exact
FC866AB17851225,PISTON 17X8.5 5X4.5 72 +25 M-GNMTL GB-LP,Fuel 1PC,17X8.5,5X4.5,25,320.00,320.00 ,Matte Gunmetal,,,
FC866AB17855025,PISTON 17X8.5 5X5 71 +25 M-GNMTL GB-LP,Fuel 1PC,17X8.5,5X5.0,25,320.00,320.00 ,Matte Gunmetal,,,
FC866AB17856325,PISTON 17X8.5 6X135 87 +25 M-GNMTL GB-LP,Fuel 1PC,17X8.5,6X135,25,320.00,320.00 ,Matte Gunmetal,,,
FC866AB17856825,PISTON 17X8.5 6X5.5 106 +25 MGNMTL GB-LP,Fuel 1PC,17X8.5,6X5.5,25,320.00,320.00 ,Gloss Black Lip,,,
FC866AB17905001,PISTON 17X9 5X5 71 +1 M-GMTL GB-LP,Fuel 1PC,17X9,5X5.0,1,320.00,320.00 ,Gloss Black Lip,378.00,-58.00,exact
FC866AB17905012N,PISTON 17X9 5X5 71 -12 M-GMTL GB-LP,Fuel 1PC,17X9,5X5.0,-12,320.00,320.00 ,Gloss Black Lip,378.00,-58.00,exact
FC866AB17906301,PISTON 17X9 6X135 87 +1 M-GMTL GB-LP,Fuel 1PC,17X9,6X135,1,320.00,320.00 ,Gloss Black Lip,378.00,-58.00,exact
FC866AB17906312N,PISTON 17X9 6X135 87 -12 M-GMTL GB-LP,Fuel 1PC,17X9,6X135,-12,320.00,320.00 ,Gloss Black Lip,378.00,-58.00,exact
FC866AB17906801,PISTON 17X9 6X5.5 106 +1 M-GMTL GB-LP,Fuel 1PC,17X9,6X5.5,1,320.00,320.00 ,Gloss Black Lip,378.00,-58.00,exact
FC866AB17906812N,PISTON 17X9 6X5.5 106 -12 M-GMTL GB-LP,Fuel 1PC,17X9,6X5.5,-12,320.00,320.00 ,Gloss Black Lip,378.00,-58.00,exact
FC866AB20105018N,PISTON 20X10 5X5 71 -18 M-GMTL GB-LP,Fuel 1PC,20X10,5X5.0,-18,460.00,460.00 ,Gloss Black Lip,461.54,-1.54,exact
FC866AB20106318N,PISTON 20X10 6X135 87 -18 M-GMTL GB-LP,Fuel 1PC,20X10,6X135,-18,460.00,460.00 ,Gloss Black Lip,461.54,-1.54,exact
FC866AB20106818N,PISTON 20X10 6X5.5 106 -18 M-GMTL GB-LP,Fuel 1PC,20X10,6X5.5,-18,460.00,460.00 ,Gloss Black Lip,461.54,-1.54,exact
FC866AB20905001,PISTON 20X9 5X5 71 +1 M-GMTL GB-LP,Fuel 1PC,20X9,5X5.0,1,435.00,435.00 ,Gloss Black Lip,442.41,-7.41,exact
FC866AB20906301,PISTON 20X9 6X135 87 +1 M-GMTL GB-LP,Fuel 1PC,20X9,6X135,1,435.00,435.00 ,Gloss Black Lip,442.41,-7.41,exact
FC866AB20906801,PISTON 20X9 6X5.5 106 +1 M-GMTL GB-LP,Fuel 1PC,20X9,6X5.5,1,435.00,435.00 ,Gloss Black Lip,442.41,-7.41,exact
FC866AB22106318N,PISTON 22X10 6X135 87 -18 M-GMTL GB-LP,Fuel 1PC,22X10,6X135,-18,510.00,510.00 ,Gloss Black Lip,562.52,-52.52,exact
FC866AB22955020,PISTON 22X9.5 5X5 71 +20 M-GMTL GB-LP,Fuel 1PC,22X9.5,5X5.0,20,510.00,510.00 ,Gloss Black Lip,,,
FC866AB22956820,PISTON 22X9.5 6X5.5 106 +20 M-GMTL GB-LP,Fuel 1PC,22X9.5,6X5.5,20,510.00,510.00 ,Gloss Black Lip,,,
FC866MX17851225,PISTON 17X8.5 5X4.5 72 +25 BLK-OUT GB-LP,Fuel 1PC,17X8.5,5X4.5,25,320.00,320.00 ,Blackout,,,
FC866MX17855025,PISTON 17X8.5 5X5 71 +25 BLK-OUT GB-LP,Fuel 1PC,17X8.5,5X5.0,25,320.00,320.00 ,Blackout,,,
FC866MX17856325,PISTON 17X8.5 6X135 87 +25 BLK-OUT GB-LP,Fuel 1PC,17X8.5,6X135,25,320.00,320.00 ,Blackout,,,
FC866MX17856825,PISTON 17X8.5 6X5.5 106 +25 BLKOUT GB-LP,Fuel 1PC,17X8.5,6X5.5,25,320.00,320.00 ,Gloss Black Lip,,,
FC866MX17905001,PISTON 17X9 5X5 71 +1 BLK-OUT GB-LP,Fuel 1PC,17X9,5X5.0,1,320.00,320.00 ,Blackout,398.00,-78.00,exact
FC866MX17905012N,PISTON 17X9 5X5 71 -12 BLK-OUT GB-LP,Fuel 1PC,17X9,5X5.0,-12,320.00,320.00 ,Blackout,398.00,-78.00,exact
FC866MX17906301,PISTON 17X9 6X135 87 +1 BLK-OUT GB-LP,Fuel 1PC,17X9,6X135,1,320.00,320.00 ,Blackout,398.00,-78.00,exact
FC866MX17906312N,PISTON 17X9 6X135 87 -12 BLK-OUT GB-LP,Fuel 1PC,17X9,6X135,-12,320.00,320.00 ,Blackout,398.00,-78.00,exact
FC866MX17906801,PISTON 17X9 6X5.5 106 +1 BLK-OUT GB-LP,Fuel 1PC,17X9,6X5.5,1,320.00,320.00 ,Blackout,398.00,-78.00,exact
FC866MX17906812N,PISTON 17X9 6X5.5 106 -12 BLK-OUT GB-LP,Fuel 1PC,17X9,6X5.5,-12,320.00,320.00 ,Blackout,398.00,-78.00,exact
FC866MX20105018N,PISTON 20X10 5X5 71 -18 BLK-OUT GB-LP,Fuel 1PC,20X10,5X5.0,-18,460.00,460.00 ,Blackout,464.67,-4.67,exact
FC866MX20106318N,PISTON 20X10 6X135 87 -18 BLK-OUT GB-LP,Fuel 1PC,20X10,6X135,-18,460.00,460.00 ,Blackout,464.67,-4.67,exact
FC866MX20106818N,PISTON 20X10 6X5.5 106 -18 BLK-OUT GB-LP,Fuel 1PC,20X10,6X5.5,-18,460.00,460.00 ,Blackout,464.67,-4.67,exact
FC866MX20905001,PISTON 20X9 5X5 71 +1 BLK-OUT GB-LP,Fuel 1PC,20X9,5X5.0,1,435.00,435.00 ,Blackout,478.00,-43.00,exact
FC866MX20906301,PISTON 20X9 6X135 87 +1 BLK-OUT GB-LP,Fuel 1PC,20X9,6X135,1,435.00,435.00 ,Blackout,478.00,-43.00,exact
FC866MX20906801,PISTON 20X9 6X5.5 106 +1 BLK-OUT GB-LP,Fuel 1PC,20X9,6X5.5,1,435.00,435.00 ,Blackout,478.00,-43.00,exact
FC866MX22105018N,PISTON 22X10 5X5 71 -18 BLK-OUT GB-LP,Fuel 1PC,22X10,5X5.0,-18,510.00,510.00 ,Blackout,559.82,-49.82,exact
FC866MX22106318N,PISTON 22X10 6X135 87 -18 BLK-OUT GB-LP,Fuel 1PC,22X10,6X135,-18,510.00,510.00 ,Blackout,559.82,-49.82,exact
FC866MX22106818N,PISTON 22X10 6X5.5 106 -18 BLK-OUT GB-LP,Fuel 1PC,22X10,6X5.5,-18,510.00,510.00 ,Blackout,559.82,-49.82,exact
FC866MX22955020,PISTON 22X9.5 5X5 71 +20 BLK-OUT GB-LP,Fuel 1PC,22X9.5,5X5.0,20,510.00,510.00 ,Blackout,,,
FC866MX22956320,PISTON 22X9.5 6X135 87 +20 BLK-OUT GB-LP,Fuel 1PC,22X9.5,6X135,20,510.00,510.00 ,Blackout,,,
FC866MX22956820,PISTON 22X9.5 6X5.5 106 +20 BLKOUT GB-LP,Fuel 1PC,22X9.5,6X5.5,20,510.00,510.00 ,Gloss Black Lip,,,
FC866ZB17851225,PISTON 17X8.5 5X4.5 72 +25 M-BRNZ GB-LP,Fuel 1PC,17X8.5,5X4.5,25,320.00,320.00 ,Matte Bronze,,,
FC866ZB17855025,PISTON 17X8.5 5X5 71 +25 M-BRNZ GB-LP,Fuel 1PC,17X8.5,5X5.0,25,320.00,320.00 ,Matte Bronze,,,
FC866ZB17856325,PISTON 17X8.5 6X135 87 +25 M-BRNZ GB-LP,Fuel 1PC,17X8.5,6X135,25,320.00,320.00 ,Matte Bronze,,,
FC866ZB17856825,PISTON 17X8.5 6X5.5 106 +25 M-BRNZ GB-LP,Fuel 1PC,17X8.5,6X5.5,25,320.00,320.00 ,Matte Bronze,,,
FC866ZB17905001,PISTON 17X9 5X5 71 +1 M-BRNZ GB-LP,Fuel 1PC,17X9,5X5.0,1,320.00,320.00 ,Matte Bronze,378.00,-58.00,exact
FC866ZB17905012N,PISTON 17X9 5X5 71 -12 M-BRNZ GB-LP,Fuel 1PC,17X9,5X5.0,-12,320.00,320.00 ,Matte Bronze,378.00,-58.00,exact
FC866ZB17906301,PISTON 17X9 6X135 87 +1 M-BRNZ GB-LP,Fuel 1PC,17X9,6X135,1,320.00,320.00 ,Matte Bronze,378.00,-58.00,exact
FC866ZB17906312N,PISTON 17X9 6X135 87 -12 M-BRNZ GB-LP,Fuel 1PC,17X9,6X135,-12,320.00,320.00 ,Matte Bronze,378.00,-58.00,exact
FC866ZB17906801,PISTON 17X9 6X5.5 106 +1 M-BRNZ GB-LP,Fuel 1PC,17X9,6X5.5,1,320.00,320.00 ,Matte Bronze,378.00,-58.00,exact
FC866ZB17906812N,PISTON 17X9 6X5.5 106 -12 M-BRNZ GB-LP,Fuel 1PC,17X9,6X5.5,-12,320.00,320.00 ,Matte Bronze,378.00,-58.00,exact
FC866ZB20105018N,PISTON 20X10 5X5 71 -18 M-BRNZ GB-LP,Fuel 1PC,20X10,5X5.0,-18,460.00,460.00 ,Matte Bronze,458.00,2.00,exact
FC866ZB20106318N,PISTON 20X10 6X135 87 -18 M-BRNZ GB-LP,Fuel 1PC,20X10,6X135,-18,460.00,460.00 ,Matte Bronze,458.00,2.00,exact
FC866ZB20106818N,PISTON 20X10 6X5.5 106 -18 M-BRNZ GB-LP,Fuel 1PC,20X10,6X5.5,-18,460.00,460.00 ,Matte Bronze,458.00,2.00,exact
FC866ZB20906301,PISTON 20X9 6X135 87 +1 M-BRNZ GB-LP,Fuel 1PC,20X9,6X135,1,435.00,435.00 ,Matte Bronze,438.00,-3.00,exact
FC866ZB20906801,PISTON 20X9 6X5.5 106 +1 M-BRNZ GB-LP,Fuel 1PC,20X9,6X5.5,1,435.00,435.00 ,Matte Bronze,438.00,-3.00,exact
FC866ZB22105018N,PISTON 22X10 5X5 71 -18 M-BRNZ GB-LP,Fuel 1PC,22X10,5X5.0,-18,510.00,510.00 ,Matte Bronze,404.00,106.00,exact
FC866ZB22106318N,PISTON 22X10 6X135 87 -18 M-BRNZ GB-LP,Fuel 1PC,22X10,6X135,-18,510.00,510.00 ,Matte Bronze,404.00,106.00,exact
FC866ZB22955020,PISTON 22X9.5 5X5 71 +20 M-BRNZ GB-LP,Fuel 1PC,22X9.5,5X5.0,20,510.00,510.00 ,Matte Bronze,,,
FC866ZB22956820,PISTON 22X9.5 6X5.5 106 +20 M-BRNZ GB-LP,Fuel 1PC,22X9.5,6X5.5,20,510.00,510.00 ,Matte Bronze,,,
FC869AB17905001,SIGMA 17X9 5X5 71 +1 M-GNMTL BLK-LP,Fuel 1PC,17X9,5X5.0,1,320.00,320.00 ,Matte Gunmetal,394.08,-74.08,size-avg
FC869AB17906301,SIGMA 17X9 6X135 87 +1 M-GNMTL BLK-LP,Fuel 1PC,17X9,6X135,1,320.00,320.00 ,Matte Gunmetal,394.08,-74.08,size-avg
FC869AB17906312N,SIGMA 17X9 6X135 87 -12 M-GNMTL BLK-LP,Fuel 1PC,17X9,6X135,-12,320.00,320.00 ,Matte Gunmetal,394.08,-74.08,size-avg
FC869AB17906801,SIGMA 17X9 6X5.5 106 +1 M-GNMTL BLK-LP,Fuel 1PC,17X9,6X5.5,1,320.00,320.00 ,Matte Gunmetal,394.08,-74.08,size-avg
FC869AB17906812N,SIGMA 17X9 6X5.5 106 -12 M-GNMTL BLK-LP,Fuel 1PC,17X9,6X5.5,-12,320.00,320.00 ,Matte Gunmetal,394.08,-74.08,size-avg
FC869AB20105018N,SIGMA 20X10 5X5 71 -18 M-GNMTL BLK-LP,Fuel 1PC,20X10,5X5.0,-18,460.00,460.00 ,Matte Gunmetal,500.58,-40.58,size-avg
FC869AB20106318N,SIGMA 20X10 6X135 87 -18 M-GNMTL BLK-LP,Fuel 1PC,20X10,6X135,-18,460.00,460.00 ,Matte Gunmetal,500.58,-40.58,size-avg
FC869AB20106818N,SIGMA 20X10 6X5.5 106 -18 M-GNMTL BLK-LP,Fuel 1PC,20X10,6X5.5,-18,460.00,460.00 ,Matte Gunmetal,500.58,-40.58,size-avg
FC869AB20906301,SIGMA 20X9 6X135 87 +1 M-GNMTL BLK-LP,Fuel 1PC,20X9,6X135,1,435.00,435.00 ,Matte Gunmetal,497.04,-62.04,size-avg
FC869AB20906801,SIGMA 20X9 6X5.5 106 +1 M-GNMTL BLK-LP,Fuel 1PC,20X9,6X5.5,1,435.00,435.00 ,Matte Gunmetal,497.04,-62.04,size-avg
FC869AB22956318,SIGMA 22X9.5 6X135 87 +18 M-GNMTL BLK-LP,Fuel 1PC,22X9.5,6X135,18,510.00,510.00 ,Matte Gunmetal,,,
FC869AB22956818,SIGMA 22X9.5 6X5.5 106 +18 M-GNMTL BLKLP,Fuel 1PC,22X9.5,6X5.5,18,510.00,510.00 ,Matte Gunmetal,,,
FC869ZB17905001,SIGMA 17X9 5X5 71 +1 M-BRNZ BLK-LP,Fuel 1PC,17X9,5X5.0,1,320.00,320.00 ,Matte Bronze,378.00,-58.00,exact
FC869ZB17905012N,SIGMA 17X9 5X5 71 -12 M-BRNZ BLK-LP,Fuel 1PC,17X9,5X5.0,-12,320.00,320.00 ,Matte Bronze,378.00,-58.00,exact
FC869ZB17906301,SIGMA 17X9 6X135 87 +1 M-BRNZ BLK-LP,Fuel 1PC,17X9,6X135,1,320.00,320.00 ,Matte Bronze,378.00,-58.00,exact
FC869ZB17906312N,SIGMA 17X9 6X135 87 -12 M-BRNZ BLK-LP,Fuel 1PC,17X9,6X135,-12,320.00,320.00 ,Matte Bronze,378.00,-58.00,exact
